TIMESTAMP ECG(microV)
789051976883060096 -52
789051976890754944 -28
789051976898449664 -28
789051976906144512 -30
789051976913839232 -11
789051976921534080 14
789051976929228800 18
789051976936923648 23
789051976944618368 40
789051976952313216 49
789051976960007936 49
789051976967702784 49
789051976975397504 44
789051976983092352 37
789051976990787072 33
789051976998481920 28
789051977006176640 14
789051977013871488 -9
789051977021566208 -23
789051977029261056 -26
789051977036955776 -33
789051977044650624 -47
789051977052345344 -56
789051977060040192 -59
789051977067735040 -59
789051977075429760 -56
789051977083124608 -56
789051977090819328 -63
789051977098514176 -68
789051977106208896 -63
789051977113903744 -49
789051977121598464 -37
789051977129293312 -44
789051977136988032 -54
789051977144682880 -49
789051977152377600 -44
789051977160072448 -42
789051977167767168 -42
789051977175462016 -44
789051977183156736 -44
789051977190851584 -44
789051977198546304 -42
789051977206241152 -37
789051977213935872 -35
789051977221630720 -33
789051977229325440 -40
789051977237020288 -52
789051977244715008 -49
789051977252409856 -37
789051977260104576 -35
789051977267799424 -42
789051977275494144 -47
789051977283188992 -44
789051977290883840 -35
789051977298578560 -28
789051977306273408 -7
789051977313968128 18
789051977321662976 23
789051977329357696 16
789051977337052544 0
789051977344747264 -35
789051977352442112 -49
789051977360136832 -35
789051977367831680 -33
789051977375526400 -42
789051977383221248 -40
789051977390915880 -28
789051977398610176 -21
789051977406304512 -30
789051977413998976 -49
789051977421693312 -37
789051977429387648 -21
789051977437081984 -42
789051977444776448 -80
789051977452470784 -73
789051977460165120 54
789051977467859456 300
789051977475553920 537
789051977483248256 573
789051977490942592 329
789051977498636928 -35
789051977506331392 -224
789051977514025728 -134
789051977521720064 -54
789051977529414400 -116
789051977537108864 -132
789051977544803200 -92
789051977552497536 -85
789051977560191872 -92
789051977567886336 -82
789051977575580672 -71
789051977583275008 -59
789051977590969344 -49
789051977598663808 -52
789051977606358144 -54
789051977614052480 -52
789051977621746816 -42
789051977629441280 -30
789051977637135616 -18
789051977644829952 -11
789051977652524288 -7
789051977660218752 2
789051977667913088 18
789051977675607424 33
789051977683301760 33
789051977690996224 37
789051977698690560 56
789051977706384896 61
789051977714079232 56
789051977721773696 61
789051977729468032 59
789051977737162368 44
789051977744856704 37
789051977752551168 28
789051977760245504 16
789051977767939840 18
789051977775634176 11
789051977783328640 -11
789051977791022976 -30
789051977798717312 -35
789051977806411648 -35
789051977814106112 -47
789051977821800448 -56
789051977829494784 -59
789051977837189120 -54
789051977844883584 -47
789051977852577920 -42
789051977860272256 -37
789051977867966592 -33
789051977875661056 -28
789051977883355392 -28
789051977891049728 -47
789051977898744064 -42
789051977906438528 -21
789051977914132864 -28
789051977921827200 -42
789051977929521536 -33
789051977937216000 -26
789051977944910336 -33
789051977952604756 -28
789051977960299136 -28
789051977967993472 -37
789051977975687936 -33
789051977983382272 -30
789051977991076608 -40
789051977998770944 -35
789051978006465408 -14
789051978014159744 -21
789051978021854080 -44
789051978029548416 -49
789051978037242880 -47
789051978044937216 -59
789051978052631552 -61
789051978060325888 -56
789051978068020352 -56
789051978075714688 -54
789051978083409024 -42
789051978091103360 -35
789051978098797824 -42
789051978106492160 -33
789051978114186496 4
789051978121880832 14
789051978129575296 -23
789051978137269632 -56
789051978144963968 -66
789051978152658304 -78
789051978160352768 -85
789051978168047104 -73
789051978175741440 -63
789051978183435776 -63
789051978191130240 -68
789051978198824576 -56
789051978206518912 -47
789051978214213248 -63
789051978221907712 -73
789051978229602048 -54
789051978237296384 -71
789051978244990720 -108
789051978252685184 -33
789051978260379520 198
789051978268073856 459
789051978275768192 563
789051978283462656 402
789051978291156992 66
789051978298851328 -191
789051978306545664 -184
789051978314240128 -71
789051978321934464 -78
789051978329628800 -118
789051978337323136 -99
789051978345017600 -89
789051978352711936 -92
789051978360406272 -80
789051978368100608 -80
789051978375795072 -82
789051978383489408 -73
789051978391183744 -63
789051978398878080 -66
789051978406572544 -66
789051978414266880 -54
789051978421961216 -44
789051978429655552 -49
789051978437350016 -40
789051978445044352 -21
789051978452738688 -21
789051978460433024 -23
789051978468127488 -11
789051978475821824 -2
789051978483516160 -4
789051978491210496 2
789051978498904960 14
789051978506599296 18
789051978514293632 11
789051978521988096 2
789051978529682560 -2
789051978537377152 0
789051978545071616 -7
789051978552766080 -28
789051978560460672 -44
789051978568155136 -56
789051978575849600 -75
789051978583544192 -104
789051978591238656 -113
789051978598933120 -116
789051978606627712 -130
789051978614322176 -142
789051978622016640 -132
789051978629711232 -116
789051978637405696 -125
789051978645100160 -132
789051978652794752 -113
789051978660489216 -106
789051978668183680 -104
789051978675878272 -87
789051978683572736 -80
789051978691267200 -85
789051978698961792 -85
789051978706656256 -80
789051978714350848 -73
789051978722045312 -68
789051978729739776 -66
789051978737434368 -63
789051978745128832 -73
789051978752823296 -78
789051978760517888 -68
789051978768212352 -61
789051978775906816 -56
789051978783601408 -49
789051978791295872 -40
789051978798990336 -42
789051978806684928 -47
789051978814379392 -42
789051978822073856 -33
789051978829768448 -40
789051978837462912 -42
789051978845157376 -28
789051978852851968 -26
789051978860546432 -37
789051978868240896 -47
789051978875935488 -111
789051978883629952 -201
789051978891324416 -182
789051978899019008 -40
789051978906713472 61
789051978914407936 47
789051978922102528 61
789051978929796992 142
789051978937491456 146
789051978945186048 85
789051978952880512 26
789051978960574976 -37
789051978968269568 -63
789051978975964032 -37
789051978983658496 -23
789051978991353088 -21
789051978999047552 -7
789051979006742016 0
789051979014436608 -18
789051979022131072 -16
789051979029825536 4
789051979037520128 -2
789051979045214592 -7
789051979052909056 -30
789051979060603648 -82
789051979068298112 4
789051979075992682 262
789051979083687296 516
789051979091381888 608
789051979099076608 438
789051979106771200 99
789051979114465920 -142
789051979122160512 -118
789051979129855232 -21
789051979137549824 -54
789051979145244416 -92
789051979152939136 -78
789051979160633728 -94
789051979168328448 -99
789051979176023040 -66
789051979183717760 -59
789051979191412352 -59
789051979199106944 -49
789051979206801664 -63
789051979214496256 -71
789051979222190976 -37
789051979229885568 -2
789051979237580288 -9
789051979245274880 -35
789051979252969472 -37
789051979260664192 -16
789051979268358784 4
789051979276053504 9
789051979283748096 18
789051979291442816 33
789051979299137408 40
789051979306832000 59
789051979314526720 75
789051979322221312 68
789051979329916032 73
789051979337610624 68
789051979345305344 26
789051979352999936 16
789051979360694528 42
789051979368389248 44
789051979376083840 47
789051979383778560 49
789051979391473152 0
789051979399167872 -35
789051979406862464 4
789051979414557056 2
789051979422251776 -63
789051979429946368 -52
789051979437641088 -7
789051979445335680 -40
789051979453030400 -73
789051979460724992 -35
789051979468419584 2
789051979476114304 -9
789051979483808896 -26
789051979491503616 4
789051979499198208 -4
789051979506892928 -73
789051979514587520 -82
789051979522282112 -35
789051979529976832 -26
789051979537671424 -63
789051979545366144 -80
789051979553060736 -61
789051979560755456 -56
789051979568450048 -66
789051979576144640 -71
789051979583839360 -68
789051979591533952 -66
789051979599228672 -68
789051979606923264 -71
789051979614617984 -56
789051979622312576 -49
789051979630007168 -59
789051979637701902 -59
789051979645396224 -49
789051979653090560 -42
789051979660785024 -33
789051979668479360 -18
789051979676173696 -2
789051979683868032 -2
789051979691562496 -7
789051979699256832 -18
789051979706951168 -35
789051979714645504 -52
789051979722339968 -71
789051979730034304 -82
789051979737728640 -75
789051979745422976 -56
789051979753117440 -49
789051979760811776 -52
789051979768506112 -63
789051979776200448 -78
789051979783894912 -66
789051979791589248 -47
789051979799283584 -59
789051979806977920 -82
789051979814672384 -101
789051979822366720 -75
789051979830061056 75
789051979837755392 324
789051979845449856 480
789051979853144192 362
789051979860838528 52
789051979868532864 -191
789051979876227328 -217
789051979883921664 -120
789051979891616000 -99
789051979899310336 -134
789051979907004800 -125
789051979914699136 -118
789051979922393472 -134
789051979930087808 -123
789051979937782272 -99
789051979945476608 -97
789051979953170944 -108
789051979960865280 -111
789051979968559744 -108
789051979976254080 -99
789051979983948416 -94
789051979991642752 -94
789051979999337216 -80
789051980007031552 -68
789051980014725888 -85
789051980022420224 -87
789051980030114688 -49
789051980037809024 -44
789051980045503360 -66
789051980053197696 -44
789051980060892160 -18
789051980068586496 -14
789051980076280832 -9
789051980083975168 -11
789051980091669632 -16
789051980099363968 -9
789051980107058304 -11
789051980114752640 -21
789051980122447104 -16
789051980130141440 -16
789051980137835776 -40
789051980145530112 -63
789051980153224576 -66
789051980160918912 -68
789051980168613248 -80
789051980176307584 -94
789051980184002048 -94
789051980191696384 -80
789051980199390778 -73
789051980207085440 -82
789051980214780160 -85
789051980222474880 -78
789051980230169600 -92
789051980237864320 -104
789051980245559040 -87
789051980253253760 -71
789051980260948480 -87
789051980268643200 -104
789051980276337920 -101
789051980284032640 -94
789051980291727360 -97
789051980299422080 -89
789051980307116800 -68
789051980314811520 -63
789051980322506240 -78
789051980330200960 -78
789051980337895680 -78
789051980345590400 -87
789051980353284992 -78
789051980360979712 -61
789051980368674432 -68
789051980376369152 -80
789051980384063872 -71
789051980391758592 -42
789051980399453312 -26
789051980407148032 -35
789051980414842752 -33
789051980422537472 -7
789051980430232192 2
789051980437926912 -14
789051980445621632 -26
789051980453316352 -49
789051980461011072 -87
789051980468705792 -82
789051980476400512 -59
789051980484095232 -68
789051980491789952 -66
789051980499484672 -37
789051980507179392 -35
789051980514874112 -59
789051980522568832 -63
789051980530263552 -54
789051980537958272 -49
789051980545652992 -66
789051980553347712 -94
789051980561042432 -47
789051980568737152 151
789051980576431872 416
789051980584126592 544
789051980591821312 386
789051980599516032 49
789051980607210752 -172
789051980614905472 -153
789051980622600192 -54
789051980630294912 -54
789051980637989632 -89
789051980645684224 -82
789051980653378944 -61
789051980661073664 -52
789051980668768384 -52
789051980676463104 -47
789051980684157824 -35
789051980691852544 -37
789051980699547264 -37
789051980707241984 -21
789051980714936704 -21
789051980722631424 -28
789051980730326144 -7
789051980738020864 14
789051980745715584 2
789051980753410304 -2
789051980761105088 26
789051980768799616 40
789051980776494080 35
789051980784188544 44
789051980791882880 63
789051980799577344 71
789051980807271808 71
789051980814966272 73
789051980822660736 66
789051980830355072 47
789051980838049536 35
789051980845744000 37
789051980853438464 33
789051980861132928 16
789051980868827264 0
789051980876521728 -9
789051980884216192 -16
789051980891910656 -28
789051980899605120 -33
789051980907299456 -37
789051980914993920 -56
789051980922688384 -71
789051980930382848 -63
789051980938077312 -54
789051980945771648 -47
789051980953466112 -37
789051980961160576 -44
789051980968855040 -66
789051980976549376 -78
789051980984243840 -71
789051980991938304 -59
789051980999632768 -71
789051981007327232 -80
789051981015021568 -68
789051981022716032 -63
789051981030410496 -68
789051981038104960 -73
789051981045799424 -68
789051981053493760 -61
789051981061188224 -61
789051981068882688 -61
789051981076577152 -56
789051981084271616 -59
789051981091965952 -61
789051981099660416 -54
789051981107354880 -52
789051981115049344 -47
789051981122743808 -30
789051981130438144 -9
789051981138132608 4
789051981145827072 4
789051981153521536 -14
789051981161216000 -40
789051981168910336 -59
789051981176604800 -59
789051981184299264 -54
789051981191993728 -56
789051981199688192 -56
789051981207382528 -47
789051981215076992 -40
789051981222771456 -35
789051981230465920 -30
789051981238160384 -35
789051981245854720 -47
789051981253549184 -44
789051981261243648 -56
789051981268938112 -71
789051981276632576 18
789051981284326912 253
789051981292021376 497
789051981299715840 554
789051981307410304 331
789051981315104640 -9
789051981322799050 -194
789051981330493440 -134
789051981338187776 -49
789051981345882240 -75
789051981353576576 -99
789051981361270912 -78
789051981368965248 -71
789051981376659712 -75
789051981384354048 -66
789051981392048384 -61
789051981399742720 -71
789051981407437184 -66
789051981415131520 -56
789051981422825856 -63
789051981430520192 -66
789051981438214656 -42
789051981445908992 -28
789051981453603328 -23
789051981461297664 -7
789051981468992128 7
789051981476686464 0
789051981484380800 -2
789051981492075136 14
789051981499769600 30
789051981507463936 52
789051981515158272 59
789051981522852608 47
789051981530547072 49
789051981538241408 66
789051981545935744 59
789051981553630080 44
789051981561324544 42
789051981569018880 40
789051981576713216 30
789051981584407552 16
789051981592102016 9
789051981599796352 9
789051981607490688 -14
789051981615185024 -40
789051981622879488 -37
789051981630573824 -35
789051981638268160 -44
789051981645962496 -52
789051981653656960 -42
789051981661351296 -37
789051981669045632 -40
789051981676739968 -40
789051981684434432 -33
789051981692128768 -30
789051981699823104 -33
789051981707517440 -37
789051981715211904 -33
789051981722906240 -23
789051981730600576 -23
789051981738294912 -26
789051981745989376 -23
789051981753683712 -28
789051981761378048 -30
789051981769072384 -21
789051981776766848 -21
789051981784461184 -49
789051981792155520 -56
789051981799849856 -40
789051981807544320 -35
789051981815238656 -23
789051981822932992 9
789051981830627328 21
789051981838321792 0
789051981846016128 -21
789051981853710464 -23
789051981861404800 -26
789051981869099264 -49
789051981876793600 -59
789051981884487926 -47
789051981892182272 -42
789051981899876608 -37
789051981907571072 -33
789051981915265408 -40
789051981922959744 -40
789051981930654080 -37
789051981938348544 -63
789051981946042880 -97
789051981953737216 -101
789051981961431552 -63
789051981969126016 111
789051981976820352 419
789051981984514688 622
789051981992209024 530
789051981999903488 187
789051982007597824 -172
789051982015292160 -253
789051982022986496 -108
789051982030680960 -80
789051982038375296 -134
789051982046069632 -101
789051982053763968 -82
789051982061458432 -106
789051982069152768 -94
789051982076847104 -75
789051982084541440 -73
789051982092235904 -66
789051982099930240 -59
789051982107624576 -54
789051982115318912 -54
789051982123013376 -61
789051982130707712 -52
789051982138402048 -26
789051982146096384 -18
789051982153790848 -26
789051982161485184 -18
789051982169179520 7
789051982176873856 14
789051982184568320 7
789051982192262656 21
789051982199956992 42
789051982207651328 49
789051982215345792 49
789051982223040128 54
789051982230734464 52
789051982238428800 33
789051982246123264 21
789051982253817600 23
789051982261511936 7
789051982269206272 -11
789051982276900736 -14
789051982284595072 -16
789051982292289408 -28
789051982299983744 -47
789051982307678208 -66
789051982315372544 -73
789051982323066880 -75
789051982330761216 -75
789051982338455680 -68
789051982346150016 -61
789051982353844352 -66
789051982361538688 -68
789051982369233152 -56
789051982376927488 -47
789051982384621824 -49
789051982392316160 -61
789051982400010624 -68
789051982407704960 -68
789051982415399296 -82
789051982423093632 -89
789051982430788096 -73
789051982438482432 -71
789051982446176802 -99
789051982453871616 -108
789051982461566464 -89
789051982469261184 -82
789051982476956032 -80
789051982484650752 -59
789051982492345600 -40
789051982500040320 -40
789051982507735168 -54
789051982515429888 -89
789051982523124736 -111
789051982530819456 -116
789051982538514304 -125
789051982546209024 -127
789051982553903872 -113
789051982561598592 -104
789051982569293440 -113
789051982576988160 -118
789051982584683008 -106
789051982592377728 -97
789051982600072576 -97
789051982607767296 -99
789051982615462144 -123
789051982623156864 -158
789051982630851712 -92
789051982638546432 156
789051982646241280 473
789051982653936000 632
789051982661630848 478
789051982669325568 78
789051982677020416 -253
789051982684715264 -246
789051982692409984 -123
789051982700104832 -151
789051982707799552 -184
789051982715494400 -144
789051982723189120 -142
789051982730883968 -161
789051982738578688 -153
789051982746273536 -146
789051982753968256 -134
789051982761663104 -123
789051982769357824 -118
789051982777052672 -120
789051982784747392 -123
789051982792442240 -116
789051982800136960 -104
789051982807831808 -106
789051982815526528 -111
789051982823221376 -92
789051982830916096 -66
789051982838610944 -59
789051982846305664 -54
789051982854000512 -47
789051982861695232 -44
789051982869390080 -37
789051982877084800 -33
789051982884779648 -28
789051982892474368 -28
789051982900169216 -40
789051982907864064 -63
789051982915558784 -66
789051982923253632 -56
789051982930948352 -63
789051982938643200 -75
789051982946337920 -75
789051982954032768 -87
789051982961727488 -101
789051982969422336 -104
789051982977117056 -104
789051982984811904 -106
789051982992506624 -106
789051983000201472 -108
789051983007896196 -104
789051983015590528 -99
789051983023284864 -97
789051983030979328 -85
789051983038673664 -78
789051983046368000 -89
789051983054062336 -94
789051983061756800 -87
789051983069451136 -80
789051983077145472 -82
789051983084839808 -94
789051983092534272 -92
789051983100228608 -73
789051983107922944 -68
789051983115617280 -73
789051983123311744 -73
789051983131006080 -66
789051983138700416 -49
789051983146394752 -18
789051983154089216 -7
789051983161783552 -16
789051983169477888 -30
789051983177172224 -63
789051983184866688 -104
789051983192561024 -101
789051983200255360 -80
789051983207949696 -66
789051983215644160 -47
789051983223338496 -47
789051983231032832 -68
789051983238727168 -66
789051983246421632 -42
789051983254115968 -35
789051983261810304 -52
789051983269504640 -87
789051983277199104 -113
789051983284893440 -54
789051983292587776 175
789051983300282112 480
789051983307976576 632
789051983315670912 502
789051983323365248 146
789051983331059584 -172
789051983338754048 -179
789051983346448384 -40
789051983354142720 -59
789051983361837056 -111
789051983369531520 -71
789051983377225856 -52
789051983384920192 -68
789051983392614528 -54
789051983400308992 -52
789051983408003328 -71
789051983415697664 -61
789051983423392000 -44
789051983431086464 -40
789051983438780800 -33
789051983446475136 -18
789051983454169472 -2
789051983461863936 4
789051983469558272 -2
789051983477252608 9
789051983484946944 30
789051983492641408 35
789051983500335744 35
789051983508030080 44
789051983515724416 56
789051983523418880 66
789051983531113216 68
789051983538807552 68
789051983546501888 59
789051983554196352 49
789051983561890688 47
789051983569585072 49
789051983577279360 42
789051983584973696 28
789051983592668160 9
789051983600362496 -4
789051983608056832 -9
789051983615751168 -28
789051983623445632 -56
789051983631139968 -61
789051983638834304 -54
789051983646528640 -59
789051983654223104 -61
789051983661917440 -47
789051983669611776 -40
789051983677306112 -47
789051983685000576 -35
789051983692694912 -18
789051983700389248 -26
789051983708083584 -42
789051983715778048 -40
789051983723472384 -23
789051983731166720 -16
789051983738861056 -28
789051983746555520 -26
789051983754249856 -7
789051983761944192 -4
789051983769638528 -18
789051983777332992 -28
789051983785027328 -28
789051983792721664 -21
789051983800416000 -9
789051983808110464 11
789051983815804800 35
789051983823499136 23
789051983831193472 -21
789051983838887936 -49
789051983846582272 -47
789051983854276608 -49
789051983861970944 -59
789051983869665408 -52
789051983877359744 -49
789051983885054080 -52
789051983892748416 -44
789051983900442880 -37
789051983908137216 -35
789051983915831552 -37
789051983923525888 -37
789051983931220352 -37
789051983938914688 -75
789051983946609024 -92
789051983954303360 71
789051983961997824 400
789051983969692160 665
789051983977386496 670
789051983985080832 378
789051983992775296 -33
789051984000469632 -215
789051984008163968 -104
789051984015858304 -52
789051984023552768 -123
789051984031247104 -111
789051984038941440 -73
789051984046635776 -85
789051984054330240 -73
789051984062024576 -71
789051984069718912 -101
789051984077413248 -94
789051984085107712 -54
789051984092802048 -44
789051984100496384 -66
789051984108190720 -61
789051984115885184 -47
789051984123579520 -49
789051984131273950 -37
789051984138968320 -18
789051984146662656 -16
789051984154357120 -11
789051984162051456 11
789051984169745792 26
789051984177440128 18
789051984185134592 2
789051984192828928 0
789051984200523264 -2
789051984208217600 -11
789051984215912064 -18
789051984223606400 -28
789051984231300736 -44
789051984238995072 -61
789051984246689536 -82
789051984254383872 -85
789051984262078208 -73
789051984269772544 -85
789051984277467008 -111
789051984285161344 -118
789051984292855680 -118
789051984300550016 -116
789051984308244480 -132
789051984315938816 -144
789051984323633152 -123
789051984331327488 -108
789051984339021952 -108
789051984346716288 -97
789051984354410624 -99
789051984362104960 -108
789051984369799424 -87
789051984377493760 -68
789051984385188096 -78
789051984392882432 -82
789051984400576896 -66
789051984408271232 -54
789051984415965568 -61
789051984423659904 -73
789051984431354368 -73
789051984439048704 -61
789051984446743040 -52
789051984454437376 -52
789051984462131840 -54
789051984469826176 -42
789051984477520512 -33
789051984485214848 -35
789051984492909312 -37
789051984500603648 -37
789051984508297984 -40
789051984515992320 -35
789051984523686784 -21
789051984531381120 4
789051984539075456 18
789051984546769792 18
789051984554464256 14
789051984562158592 -2
789051984569852928 -26
789051984577547264 -23
789051984585241728 -14
789051984592936064 -21
789051984600630400 -21
789051984608324736 -11
789051984616019200 -9
789051984623713536 0
789051984631407872 2
789051984639102208 -4
789051984646796672 4
789051984654491008 2
789051984662185344 -49
789051984669879680 -61
789051984677574144 92
789051984685268480 390
789051984692962826 653
789051984700657152 677
789051984708351488 400
789051984716045952 -4
789051984723740288 -194
789051984731434624 -82
789051984739128960 -7
789051984746823424 -71
789051984754517760 -82
789051984762212096 -59
789051984769906432 -63
789051984777600896 -61
789051984785295232 -49
789051984792989568 -54
789051984800683904 -52
789051984808378368 -35
789051984816072704 -33
789051984823767040 -33
789051984831461376 -18
789051984839155840 -2
789051984846850176 -2
789051984854544512 -14
789051984862238848 -9
789051984869933312 11
789051984877627648 26
789051984885321984 33
789051984893016320 40
789051984900710784 42
789051984908405120 44
789051984916099456 52
789051984923793792 61
789051984931488256 61
789051984939182592 56
789051984946876928 54
789051984954571264 49
789051984962265728 47
789051984969960064 54
789051984977654400 52
789051984985348736 28
789051984993043200 2
789051985000737536 -9
789051985008431872 -16
789051985016126208 -18
789051985023820672 -21
789051985031515008 -18
789051985039209344 16
789051985046903680 26
789051985054598144 -9
789051985062292480 -30
789051985069986816 -33
789051985077681152 -28
789051985085375616 -7
789051985093069952 -2
789051985100764288 -16
789051985108458624 -21
789051985116153088 -14
789051985123847424 -14
789051985131541760 -11
789051985139236096 -2
789051985146930560 0
789051985154624896 -2
789051985162319232 -4
789051985170013568 -4
789051985177708032 -4
789051985185402368 -2
789051985193096704 -4
789051985200791040 -7
789051985208485504 -4
789051985216179840 -2
789051985223874176 -9
789051985231568512 -16
789051985239262976 -7
789051985246957312 0
789051985254651702 -2
789051985262346496 -7
789051985270041344 -23
789051985277736064 -35
789051985285430912 -26
789051985293125632 -18
789051985300820480 -28
789051985308515200 -28
789051985316210048 -7
789051985323904768 -4
789051985331599616 -35
789051985339294336 -16
789051985346989184 23
789051985354683904 0
789051985362378752 -52
789051985370073472 -59
789051985377768320 -42
789051985385463040 -40
789051985393157888 -52
789051985400852608 -37
789051985408547456 -26
789051985416242176 -56
789051985423937024 -73
789051985431631744 -42
789051985439326592 -30
789051985447021312 -47
789051985454716160 -68
789051985462410880 -85
789051985470105728 -49
789051985477800448 118
789051985485495296 412
789051985493190144 599
789051985500884864 492
789051985508579712 206
789051985516274432 -101
789051985523969280 -248
789051985531664000 -172
789051985539358848 -142
789051985547053568 -182
789051985554748416 -137
789051985562443136 -85
789051985570137984 -94
789051985577832704 -94
789051985585527552 -75
789051985593222272 -56
789051985600917120 -49
789051985608611840 -73
789051985616306688 -89
789051985624001408 -80
789051985631696256 -89
789051985639390976 -89
789051985647085824 -59
789051985654780544 -52
789051985662475392 -59
789051985670170112 -47
789051985677864960 -33
789051985685559680 -21
789051985693254528 -14
789051985700949248 -16
789051985708644096 -2
789051985716338944 14
789051985724033664 -14
789051985731728512 -33
789051985739423232 -4
789051985747118080 -7
789051985754812800 -47
789051985762507648 -52
789051985770202368 -30
789051985777897216 -35
789051985785591936 -56
789051985793286784 -66
789051985800981504 -56
789051985808676352 -54
789051985816371096 -80
789051985824065408 -92
789051985831759744 -52
789051985839454208 -18
789051985847148544 -61
789051985854842880 -111
789051985862537216 -92
789051985870231680 -75
789051985877926016 -80
789051985885620352 -56
789051985893314688 -30
789051985901009152 -68
789051985908703488 -104
789051985916397824 -56
789051985924092160 -30
789051985931786624 -80
789051985939480960 -92
789051985947175296 -47
789051985954869632 -56
789051985962564096 -89
789051985970258432 -78
789051985977952768 -68
789051985985647104 -73
789051985993341568 -61
789051986001035904 -49
789051986008730240 -44
789051986016424576 -44
789051986024119040 -37
789051986031813376 -30
789051986039507712 -30
789051986047202048 -42
789051986054896512 -44
789051986062590848 -37
789051986070285184 -40
789051986077979520 -33
789051986085673984 0
789051986093368320 23
789051986101062656 30
789051986108756992 9
789051986116451456 -23
789051986124145792 -33
789051986131840128 -30
789051986139534464 -44
789051986147228928 -37
789051986154923264 -21
789051986162617600 -37
789051986170311936 -61
789051986178006400 -37
789051986185700736 -2
789051986193395072 -11
789051986201089408 -33
789051986208783872 -35
789051986216478208 -44
789051986224172544 -44
789051986231866880 94
789051986239561344 381
789051986247255680 570
789051986254950016 480
789051986262644352 170
789051986270338816 -144
789051986278033152 -203
789051986285727488 -68
789051986293421824 -35
789051986301116288 -80
789051986308810624 -59
789051986316504960 -33
789051986324199296 -33
789051986331893760 -33
789051986339588096 -47
789051986347282432 -47
789051986354976768 -26
789051986362671232 -14
789051986370365568 -14
789051986378059972 -9
789051986385754880 9
789051986393449728 9
789051986401144448 -2
789051986408839296 16
789051986416534016 23
789051986424228864 18
789051986431923584 37
789051986439618432 30
789051986447313152 9
789051986455008000 33
789051986462702720 61
789051986470397568 56
789051986478092288 54
789051986485787136 63
789051986493481856 56
789051986501176704 47
789051986508871424 44
789051986516566272 44
789051986524260992 37
789051986531955840 11
789051986539650560 -7
789051986547345408 4
789051986555040128 11
789051986562734976 -14
789051986570429696 -30
789051986578124544 -11
789051986585819264 -16
789051986593514112 -47
789051986601208832 -56
789051986608903680 -47
789051986616598528 -42
789051986624293248 -26
789051986631988096 -11
789051986639682816 -28
789051986647377664 -33
789051986655072384 -2
789051986662767232 -11
789051986670461952 -63
789051986678156800 -85
789051986685851520 -73
789051986693546368 -59
789051986701241088 -54
789051986708935936 -61
789051986716630656 -68
789051986724325504 -63
789051986732020224 -56
789051986739715072 -54
789051986747409792 -47
789051986755104640 -54
789051986762799360 -68
789051986770494208 -87
789051986778188928 -92
789051986785883776 -66
789051986793578496 -40
789051986801273344 -28
789051986808968064 -16
789051986816662912 -7
789051986824357632 -4
789051986832052480 -7
789051986839747328 -33
789051986847442048 -56
789051986855136896 -63
789051986862831616 -71
789051986870526464 -78
789051986878221184 -71
789051986885916032 -56
789051986893610752 -59
789051986901305600 -78
789051986909000320 -68
789051986916695168 -56
789051986924389888 -66
789051986932084736 -68
789051986939779366 -75
789051986947474048 -94
789051986955168768 -18
789051986962863488 208
789051986970558208 447
789051986978252928 480
789051986985947648 248
789051986993642368 -82
789051987001337088 -243
789051987009031808 -163
789051987016726528 -108
789051987024421248 -184
789051987032115968 -194
789051987039810688 -146
789051987047505408 -144
789051987055200128 -139
789051987062894848 -130
789051987070589568 -132
789051987078284288 -125
789051987085979008 -111
789051987093673600 -125
789051987101368320 -151
789051987109063040 -127
789051987116757760 -94
789051987124452480 -104
789051987132147200 -101
789051987139841920 -94
789051987147536640 -108
789051987155231360 -87
789051987162926080 -42
789051987170620800 -26
789051987178315520 -30
789051987186010240 -21
789051987193704960 -23
789051987201399680 -56
789051987209094400 -61
789051987216789120 -33
789051987224483840 -18
789051987232178560 -4
789051987239873280 4
789051987247568000 -26
789051987255262720 -59
789051987262957440 -52
789051987270652160 -44
789051987278346880 -49
789051987286041600 -49
789051987293736320 -71
789051987301431040 -82
789051987309125760 -63
789051987316820480 -54
789051987324515200 -59
789051987332209920 -54
789051987339904640 -56
789051987347599360 -56
789051987355294080 -47
789051987362988800 -47
789051987370683520 -40
789051987378378240 -23
789051987386072832 -28
789051987393767552 -37
789051987401462272 -35
789051987409156992 -30
789051987416851712 -28
789051987424546432 -28
789051987432241152 -23
789051987439935872 -14
789051987447630592 -16
789051987455325312 -28
789051987463020032 -23
789051987470714752 -23
789051987478409472 -21
789051987486104192 -4
789051987493798912 2
789051987501493676 11
789051987509188224 49
789051987516882816 68
789051987524577408 33
789051987532272000 -4
789051987539966592 -9
789051987547661056 -7
789051987555355648 -4
789051987563050240 -7
789051987570744832 -21
789051987578439424 -30
789051987586134016 -35
789051987593828608 -35
789051987601523200 -26
789051987609217664 -21
789051987616912256 -28
789051987624606848 -35
789051987632301440 -52
789051987639996032 -59
789051987647690624 42
789051987655385216 284
789051987663079808 525
789051987670774400 568
789051987678468864 331
789051987686163456 -26
789051987693858048 -198
789051987701552640 -101
789051987709247232 -47
789051987716941824 -127
789051987724636416 -125
789051987732331008 -66
789051987740025600 -59
789051987747720064 -47
789051987755414656 -37
789051987763109248 -52
789051987770803840 -44
789051987778498432 -23
789051987786193024 -18
789051987793887616 -28
789051987801582208 -26
789051987809276672 -11
789051987816971264 7
789051987824665856 11
789051987832360448 11
789051987840055040 23
789051987847749632 23
789051987855444224 14
